"source","target"
"SMC4","STIL"
"SMC4","UBE2G2"
"SMC4","UBXN4"
"SMC4","XPO1"
"SMC5","XPO4"
"SMC6","SREK1"
"SMC6","SRSF10"
"SMC6","SS18"
"SMC6","TAF2"
"SMC6","TDG"
"SMC6","TET2"
"SMC6","TOPBP1"
"SMC6","TTC37"
"SMC6","UBE2G2"
"SMC6","UBXN4"
"SMC6","UFM1"
"SMC6","USO1"
"SMC6","XPO1"
"SMC6","YTHDC1"
"SMC6","YTHDC2"
"SMC6","ZBTB11"
"SMCR8","SSH1"
"SMCR8","TAB3"
"SMCR8","TBC1D5"
"SMCR8","TET3"
"SMCR8","UBXN7"
"SMCR8","VCPIP1"
"SMCR8","WAC"
"SMCR8","ZNF24"
"SMG1","SNTB2"
"SMG1","SREK1"
"SMG1","SRSF11"
"SMG1","SS18L1"
"SMG1","SS18"
"SMG1","STAT5B"
"SMG1","SYNJ1"
"SMG1","TET2"
"SMG1","TMX3"
"SMG1","TNKS2"
"SMG1","TNRC6A"
"SMG1","TRIO"
"SMG1","TRMT13"
"SMG1","TRRAP"
"SMG1","TTC17"
"SMG1","TTC37"
"SMG1","TTC3"
"SMG1","TUG1"
"SMG1","U2SURP"
"SMG1","UBE2G2"
"SMG1","UBN2"
"SMG1","UGDH-AS1"
"SMG1","UHRF1BP1"
"SMG1","USP28"
"SMG1","USPL1"
"SMG1","VPS13B"
"SMG1","VPS8"
"SMG1","WDR11"
"SMG1","XPO1"
"SMG1","YTHDC1"
"SMG1","YTHDC2"
"SMG1","ZBED5"
"SMG1","ZBTB11"
"SMG1","ZBTB1"
"SMG1","ZBTB37"
"SMG1","ZBTB40"
"SMG1","ZC3H11A"
"SMG1","ZDHHC17"
"SMG1","ZFYVE16"
"SMG1","ZKSCAN8"
"SMG1","ZNF10"
"SMG1","ZNF160"
"SMG1","ZNF189"
"SMG1","ZNF195"
"SMG1","ZNF280D"
"SMG1","ZNF37A"
"SMG1","ZNF451"
"SMG1","ZNF550"
"SMG1","ZNF561"
"SMG1","ZNF587"
"SMG1","ZNF841"
"SMG1","ZNF8"
"SMG1","ZSCAN30"
"SMG7","SPTY2D1"
"SMIM14","SNX30"
"SMIM14","SULT1B1"
"SMIM14","TMCC3"
"SMIM14","TMEM192"
"SMIM14","TMEM56"
"SMIM14","TSHZ1"
"SMIM14","UBL3"
"SMIM14","VAV3"
"SMIM14","WASL"
"SMIM14","XK"
"SMIM14","ZBTB10"
"SMIM15","SPTLC1"
"SMIM15","TM9SF3"
"SMIM15","TMEM87B"
"SMIM15","TMX1"
"SMIM15","TSN"
"SMIM15","TWF1"
"SMIM22","STAP2"
"SMIM22","VAMP8"
"SMNDC1","UBXN4"
"SMNDC1","UFM1"
"SMNDC1","USO1"
"SMNDC1","XPO7"
"SMO","TRERF1"
"SMPD4","TOP3B"
"SMPDL3A","TMEM45B"
"SMPDL3A","TMIGD1"
"SMU1","SRSF8"
"SMU1","TOMM70A"
"SMURF1","SNRK"
"SMURF1","TET2"
"SMURF1","TTC37"
"SMURF1","USO1"
"SMURF2","TNKS2"
"SMURF2","TUG1"
"SMURF2","ZBTB1"
"SMURF2","ZSCAN29"
"SMYD4","SREK1"
"SMYD4","ZCCHC6"
"SMYD4","ZNF8"
"SNAPC3","SNRNP48"
"SNAPC3","TMF1"
"SNAPC3","TTC37"
"SNAPC3","UBXN4"
"SNAPC3","USP33"
"SNAPC3","ZDHHC21"
"SNED1","STARD8"
"SNED1","STARD9"
"SNED1","STAT5B"
"SNED1","STX16"
"SNED1","STX2"
"SNED1","SULF1"
"SNED1","TIAF1"
"SNED1","TLR2"
"SNED1","TMEM45A"
"SNED1","TRAF5"
"SNED1","TRERF1"
"SNED1","TSHZ3"
"SNED1","TSPYL2"
"SNED1","USP35"
"SNED1","VASH1"
"SNED1","VCAN"
"SNED1","VPS13C"
"SNED1","WHAMMP3"
"SNED1","WNT2B"
"SNED1","WWC2"
"SNED1","ZBTB40"
"SNED1","ZDBF2"
"SNED1","ZDHHC8"
"SNED1","ZEB1"
"SNED1","ZMAT1"
"SNED1","ZNF154"
"SNED1","ZNF333"
"SNED1","ZNF37BP"
"SNED1","ZNF449"
"SNED1","ZNF512B"
"SNED1","ZNF532"
"SNED1","ZNF83"
"SNHG14","STAT5B"
"SNHG14","TMOD2"
"SNHG14","ZNF37A"
"SNHG14","ZNF451"
"SNHG1","SNHG3"
"SNHG1","SRSF2"
"SNHG1","STIM2"
"SNHG1","SUPT7L"
"SNHG1","TAF1C"
"SNHG1","TJAP1"
"SNHG1","TMEM147-AS1"
"SNHG1","TRIB2"
"SNHG1","USP15"
"SNHG1","ZNF335"
"SNHG20","TMEM147-AS1"
"SNN","ST8SIA4"
"SNN","TAGAP"
"SNN","TGIF2"
"SNN","TLR6"
"SNN","TNFAIP8"
"SNN","WIPF1"
"SNORA11","SNORA16B"
"SNORA14","SNORA26"
"SNORA14","SNORA63"
"SNORA14","SNORD12B"
"SNORA14","SNORD14A"
"SNORA14","SNORD14E"
"SNORA14","SNORD19"
"SNORA14","SNORD60"
"SNORA14","SNORD67"
"SNORA14","SNORD6"
"SNORA14","SNORD78"
"SNORA14","SNORD89"
"SNORA14","SNORD99"
"SNORA14","SPRR1A"
"SNORA14","SPRR1B"
"SNORA14","SPRR2A"
"SNORA14","SPRR2D"
"SNORA14","SPRR3"
"SNORA14","TRBJ1-4"
"SNORA14","TRBJ1-5"
"SNORA14","TRBJ2-2"
"SNORA14","TRBJ2-6"
"SNORA14","Y"
"SNORA14","Z98750.1"
"SNORA14","snoMe28S-Am2634"
"SNORA15","SNORA65"
"SNORA16B","SNORA55"
"SNORA16B","SNORD46"
"SNORA16B","SNORD69"
"SNORA22","SNORD15B"
"SNORA22","SNORD22"
"SNORA22","TRBJ1-1"
"SNORA22","TRBJ1-2"
"SNORA25","SNORD12C"
"SNORA26","SNORA63"
"SNORA26","SNORD12B"
"SNORA26","SNORD14A"
"SNORA26","SNORD14E"
"SNORA26","SNORD19"
"SNORA26","SNORD60"
"SNORA26","SNORD67"
"SNORA26","SNORD6"
"SNORA26","SNORD78"
"SNORA26","SNORD89"
"SNORA26","SNORD99"
"SNORA26","SPRR1A"
"SNORA26","SPRR2A"
"SNORA26","SPRR2D"
"SNORA26","TRBJ1-4"
"SNORA26","TRBJ1-5"
"SNORA26","TRBJ2-2"
"SNORA26","TRBJ2-6"
"SNORA26","Y"
"SNORA26","Z98750.1"
"SNORA26","snoMe28S-Am2634"
"SNORA27","SNORD12B"
"SNORA27","SNORD14A"
"SNORA27","SNORD19"
"SNORA27","SNORD6"
"SNORA27","SNORD83A"
"SNORA27","SNORD99"
"SNORA27","SPRR2A"
"SNORA27","TRBJ2-6"
"SNORA27","Z98750.1"
"SNORA27","snoMe28S-Am2634"
"SNORA28","SNORD9"
"SNORA28","Z97632.1"
"SNORA28","snoU13"
"SNORA30","SNORA63"
"SNORA30","SNORD89"
"SNORA30","TRBJ2-2"
"SNORA31","SNORD127"
"SNORA36A","TRAJ4"
"SNORA36A","TRBJ1-3"
"SNORA36A","TRBJ1-6"
"SNORA36A","TRBJ2-1"
"SNORA36A","TRBJ2-4"
"SNORA36A","TRBJ2-7"
"SNORA38","TRBJ1-2"
"SNORA3","SNORA41"
"SNORA3","SNORD14A"
"SNORA3","SNORD14E"
"SNORA3","SNORD36C"
"SNORA3","SNORD46"
"SNORA3","SNORD59A"
"SNORA3","SNORD60"
"SNORA3","SNORD67"
"SNORA3","SNORD6"
"SNORA3","SNORD89"
"SNORA3","TRBJ2-2P"
"SNORA3","Z93241.1"
"SNORA3","snoMe28S-Am2634"
"SNORA41","SNORD36C"
"SNORA41","SNORD46"
"SNORA41","SNORD59A"
"SNORA41","SNORD69"
"SNORA41","SNORD89"
"SNORA41","TRBJ2-2P"
"SNORA41","Z93241.1"
"SNORA41","snoMe28S-Am2634"
"SNORA45B","SNORD22"
"SNORA45B","TRBJ1-1"
"SNORA45B","TRBJ1-2"
"SNORA4","SNORD104"
"SNORA4","SNORD36C"
"SNORA4","SNORD46"
"SNORA4","SNORD59A"
"SNORA4","TRBJ2-2P"
"SNORA55","SNORD69"
"SNORA63","SNORD117"
"SNORA63","SNORD12B"
"SNORA63","SNORD14A"
"SNORA63","SNORD14E"
"SNORA63","SNORD19"
"SNORA63","SNORD60"
"SNORA63","SNORD67"
"SNORA63","SNORD6"
"SNORA63","SNORD78"
"SNORA63","SNORD89"
"SNORA63","SNORD99"
"SNORA63","SPRR1A"
"SNORA63","SPRR1B"
"SNORA63","SPRR2A"
"SNORA63","SPRR2D"
"SNORA63","SPRR3"
"SNORA63","TRBJ1-4"
"SNORA63","TRBJ1-5"
"SNORA63","TRBJ1-6"
"SNORA63","TRBJ2-2"
"SNORA63","TRBJ2-5"
"SNORA63","TRBJ2-6"
"SNORA63","Y"
"SNORA63","Z98750.1"
"SNORA63","snoMe28S-Am2634"
"SNORA71A","SNORA84"
"SNORA71A","SNORD12B"
"SNORA71A","SNORD14E"
"SNORA71A","SNORD56"
"SNORA71A","SNORD60"
"SNORA71A","SNORD6"
"SNORA71A","Z98750.1"
"SNORA75","SNORD62A"
"SNORA75","SNORD62B"
"SNORA75","TRBJ1-3"
"SNORA75","TRBJ2-1"
"SNORA75","TRBJ2-4"
"SNORA84","Z93241.1"
"SNORD100","SNORD104"
"SNORD100","SNORD117"
"SNORD100","SNORD12B"
"SNORD100","SNORD19"
"SNORD100","SNORD60"
"SNORD100","SNORD63"
"SNORD100","SNORD89"
"SNORD100","SNORD99"
"SNORD100","TRAJ33"
"SNORD100","U91328.1"
"SNORD104","SNORD117"
"SNORD104","SNORD12B"
"SNORD104","SNORD19"
"SNORD104","SNORD60"
"SNORD104","SNORD89"
"SNORD104","SNORD99"
"SNORD104","SNORD9"
"SNORD104","Y"
"SNORD104","snoU13"
"SNORD10","TRBJ1-2"
"SNORD10","TRBJ1-3"
"SNORD10","TRBJ2-4"
"SNORD117","SNORD12B"
"SNORD117","SNORD19"
"SNORD117","SNORD60"
"SNORD117","SNORD67"
"SNORD117","SNORD89"
"SNORD117","SNORD99"
"SNORD117","SNORD9"
"SNORD117","TRBJ2-2"
"SNORD117","U91328.1"
"SNORD117","snoU13"
"SNORD11","SNORD38A"
"SNORD11","SNORD67"
"SNORD11","TRBJ1-4"
"SNORD11","TRBJ2-2"
"SNORD11","TRBJ2-6"
"SNORD127","SNORD12B"
"SNORD127","SNORD14A"
"SNORD127","SNORD19"
"SNORD127","SNORD60"
"SNORD127","SNORD6"
"SNORD127","SNORD78"
"SNORD127","SNORD99"
"SNORD12B","SNORD14A"
"SNORD12B","SNORD14E"
"SNORD12B","SNORD19"
"SNORD12B","SNORD56"
"SNORD12B","SNORD60"
"SNORD12B","SNORD62A"
"SNORD12B","SNORD62B"
"SNORD12B","SNORD67"
"SNORD12B","SNORD6"
"SNORD12B","SNORD78"
"SNORD12B","SNORD83A"
"SNORD12B","SNORD89"
"SNORD12B","SNORD99"
"SNORD12B","SPRR1A"
"SNORD12B","SPRR1B"
"SNORD12B","SPRR2A"
"SNORD12B","SPRR2D"
"SNORD12B","SPRR3"
"SNORD12B","TRBJ1-3"
"SNORD12B","TRBJ1-4"
"SNORD12B","TRBJ1-5"
"SNORD12B","TRBJ2-2"
"SNORD12B","TRBJ2-6"
"SNORD12B","Y"
"SNORD12B","Z98750.1"
"SNORD12B","snoMe28S-Am2634"
"SNORD14A","SNORD14E"
"SNORD14A","SNORD19"
"SNORD14A","SNORD36C"
"SNORD14A","SNORD46"
"SNORD14A","SNORD59A"
"SNORD14A","SNORD60"
"SNORD14A","SNORD62A"
"SNORD14A","SNORD62B"
"SNORD14A","SNORD67"
"SNORD14A","SNORD6"
"SNORD14A","SNORD78"
"SNORD14A","SNORD89"
"SNORD14A","SNORD99"
"SNORD14A","SPRR1A"
"SNORD14A","SPRR1B"
"SNORD14A","SPRR2A"
"SNORD14A","SPRR2D"
"SNORD14A","SPRR3"
"SNORD14A","TRBJ1-3"
"SNORD14A","TRBJ1-4"
"SNORD14A","TRBJ1-5"
"SNORD14A","TRBJ1-6"
"SNORD14A","TRBJ2-1"
"SNORD14A","TRBJ2-2"
"SNORD14A","TRBJ2-4"
"SNORD14A","TRBJ2-5"
"SNORD14A","TRBJ2-6"
"SNORD14A","TRBJ2-7"
"SNORD14A","Y"
"SNORD14A","Z93241.1"
"SNORD14A","Z98750.1"
"SNORD14A","snoMe28S-Am2634"
"SNORD14E","SNORD19"
"SNORD14E","SNORD60"
"SNORD14E","SNORD62A"
"SNORD14E","SNORD62B"
"SNORD14E","SNORD67"
"SNORD14E","SNORD6"
"SNORD14E","SNORD78"
"SNORD14E","SNORD89"
"SNORD14E","SNORD99"
"SNORD14E","SPRR1A"
"SNORD14E","SPRR1B"
"SNORD14E","SPRR2A"
"SNORD14E","SPRR2D"
"SNORD14E","SPRR3"
"SNORD14E","TRBJ1-3"
"SNORD14E","TRBJ1-4"
"SNORD14E","TRBJ1-5"
"SNORD14E","TRBJ2-1"
"SNORD14E","TRBJ2-2"
"SNORD14E","TRBJ2-4"
"SNORD14E","TRBJ2-6"
"SNORD14E","Y"
"SNORD14E","Z93241.1"
"SNORD14E","Z98750.1"
"SNORD14E","snoMe28S-Am2634"
"SNORD15B","SNORD22"
"SNORD15B","TRBJ1-1"
"SNORD15B","TRBJ1-2"
"SNORD19","SNORD60"
"SNORD19","SNORD62A"
"SNORD19","SNORD62B"
"SNORD19","SNORD67"
"SNORD19","SNORD6"
"SNORD19","SNORD78"
"SNORD19","SNORD83A"
"SNORD19","SNORD89"
"SNORD19","SNORD99"
"SNORD19","SPRR1A"
"SNORD19","SPRR1B"
"SNORD19","SPRR2A"
"SNORD19","SPRR2D"
"SNORD19","SPRR3"
"SNORD19","TRBJ1-4"
"SNORD19","TRBJ1-5"
"SNORD19","TRBJ2-2"
"SNORD19","TRBJ2-6"
"SNORD19","Y"
"SNORD19","Z98750.1"
"SNORD19","snoMe28S-Am2634"
"SNORD22","SNORD67"
"SNORD22","TRAJ42"
"SNORD22","TRBJ1-1"
"SNORD22","TRBJ1-2"
"SNORD22","TRBJ1-5"
"SNORD22","TRBJ2-6"
"SNORD22","Z98750.1"
"SNORD36C","SNORD46"
"SNORD36C","SNORD59A"
"SNORD36C","SNORD60"
"SNORD36C","TRBJ2-2P"
"SNORD36C","Z93241.1"
"SNORD36C","Z93930.1"
"SNORD36C","snoMe28S-Am2634"
"SNORD38A","SNORD67"
"SNORD38A","TRBJ2-6"
"SNORD46","SNORD59A"
"SNORD46","SNORD60"
"SNORD46","SNORD69"
"SNORD46","SNORD6"
"SNORD46","SNORD89"
"SNORD46","TRBJ2-2P"
"SNORD46","U6"
"SNORD46","Z93241.1"
"SNORD46","snoMe28S-Am2634"
"SNORD56","SNORD6"
"SNORD56","Z98750.1"
"SNORD59A","SNORD60"
"SNORD59A","SNORD69"
"SNORD59A","SNORD6"
"SNORD59A","SNORD89"
"SNORD59A","TRBJ2-2P"
"SNORD59A","U6"
"SNORD59A","Z93241.1"
"SNORD60","SNORD67"
"SNORD60","SNORD6"
"SNORD60","SNORD78"
"SNORD60","SNORD89"
"SNORD60","SNORD99"
"SNORD60","SPRR1A"
"SNORD60","SPRR1B"
"SNORD60","SPRR2A"
"SNORD60","SPRR2D"
"SNORD60","SPRR3"
"SNORD60","TRBJ1-4"
"SNORD60","TRBJ1-5"
"SNORD60","TRBJ2-2"
"SNORD60","TRBJ2-6"
"SNORD60","Y"
"SNORD60","Z93241.1"
"SNORD60","Z98750.1"
"SNORD60","snoMe28S-Am2634"
"SNORD62A","SNORD62B"
"SNORD62A","SNORD78"
"SNORD62A","SNORD99"
"SNORD62A","SPRR2D"
"SNORD62A","TRBJ1-3"
"SNORD62A","TRBJ1-5"
"SNORD62A","TRBJ2-1"
"SNORD62A","TRBJ2-4"
"SNORD62A","U91328.1"
"SNORD62A","Z97055.1"
"SNORD62B","SNORD78"
"SNORD62B","SNORD99"
"SNORD62B","SPRR2D"
"SNORD62B","TRBJ1-3"
"SNORD62B","TRBJ1-5"
"SNORD62B","TRBJ2-1"
"SNORD62B","TRBJ2-4"
"SNORD62B","U91328.1"
"SNORD62B","Z97055.1"
"SNORD67","SNORD6"
"SNORD67","SNORD78"
"SNORD67","SNORD89"
"SNORD67","SNORD99"
"SNORD67","SPRR1A"
"SNORD67","SPRR1B"
"SNORD67","SPRR2A"
"SNORD67","SPRR2D"
"SNORD67","SPRR3"
"SNORD67","TRBJ1-1"
"SNORD67","TRBJ1-2"
"SNORD67","TRBJ1-4"
"SNORD67","TRBJ1-5"
"SNORD67","TRBJ2-2"
"SNORD67","TRBJ2-6"
"SNORD67","Y"
"SNORD67","Z98750.1"
"SNORD67","snoMe28S-Am2634"
"SNORD69","SNORD83A"
"SNORD6","SNORD78"
"SNORD6","SNORD83A"
"SNORD6","SNORD89"
"SNORD6","SNORD99"
"SNORD6","SPRR1A"
"SNORD6","SPRR1B"
"SNORD6","SPRR2A"
"SNORD6","SPRR2D"
"SNORD6","SPRR3"
"SNORD6","TRBJ1-4"
"SNORD6","TRBJ1-5"
"SNORD6","TRBJ2-2"
"SNORD6","TRBJ2-6"
"SNORD6","Y"
"SNORD6","Z93241.1"
"SNORD6","Z98750.1"
"SNORD6","snoMe28S-Am2634"
"SNORD78","SNORD89"
"SNORD78","SNORD99"
"SNORD78","SPRR1A"
"SNORD78","SPRR1B"
"SNORD78","SPRR2A"
"SNORD78","SPRR2D"
"SNORD78","SPRR3"
"SNORD78","TRBJ1-3"
"SNORD78","TRBJ1-4"
"SNORD78","TRBJ1-5"
"SNORD78","TRBJ1-6"
"SNORD78","TRBJ2-2"
"SNORD78","TRBJ2-4"
"SNORD78","TRBJ2-6"
"SNORD78","TRBJ2-7"
"SNORD78","Y"
"SNORD78","Z98750.1"
"SNORD78","snoMe28S-Am2634"
"SNORD83A","SNORD99"
"SNORD89","SNORD99"
"SNORD89","SPRR1A"
"SNORD89","SPRR2A"
"SNORD89","SPRR2D"
"SNORD89","SPRR3"
"SNORD89","TRBJ1-4"
"SNORD89","TRBJ1-5"
"SNORD89","TRBJ1-6"
"SNORD89","TRBJ2-2P"
"SNORD89","TRBJ2-2"
"SNORD89","TRBJ2-5"
"SNORD89","TRBJ2-6"
"SNORD89","TRBJ2-7"
"SNORD89","Y"
"SNORD89","Z98750.1"
"SNORD89","snoMe28S-Am2634"
"SNORD93","TRAJ33"
"SNORD93","U6"
"SNORD99","SPRR1A"
"SNORD99","SPRR1B"
"SNORD99","SPRR2A"
"SNORD99","SPRR2D"
"SNORD99","SPRR3"
"SNORD99","TRBJ1-3"
"SNORD99","TRBJ1-4"
"SNORD99","TRBJ1-5"
"SNORD99","TRBJ2-2"
"SNORD99","TRBJ2-4"
"SNORD99","TRBJ2-6"
"SNORD99","Y"
"SNORD99","Z98750.1"
"SNORD99","snoMe28S-Am2634"
"SNORD9","snoU13"
"SNRK","TAF2"
"SNRK","TET2"
"SNRK","TMF1"
"SNRK","UBXN4"
"SNRK","USO1"
"SNRK","ZFAND5"
"SNRK","ZNF267"
"SNRNP200","TANC1"
"SNRNP200","TCERG1"
"SNRNP200","TPR"
"SNRNP200","UBAP2L"
"SNRNP200","UBR5"
"SNRNP200","YLPM1"
"SNRNP48","USP33"
"SNRNP48","ZBTB26"
"SNRNP48","ZDHHC21"
"SNRNP70","SRRM2"
"SNRNP70","TAZ"
"SNTB2","SP1"
"SNTB2","SS18"
"SNTB2","TET2"
"SNTB2","TNKS2"
"SNTB2","TRIM56"
"SNTB2","TTC37"
"SNTB2","TTC3"
"SNTB2","UHRF1BP1"
"SNTB2","VPS13B"
"SNTB2","WDR11"
"SNTB2","XPO1"
"SNTB2","ZBTB11"
"SNTB2","ZBTB1"
"SNTB2","ZBTB37"
"SNTB2","ZC3H11A"
"SNTB2","ZKSCAN8"
"SNTB2","ZNF160"
"SNTB2","ZNF384"
"SNX13","SP3"
"SNX13","SUDS3"
"SNX13","ZNF664"
"SNX20","SP140"
"SNX20","TMC8"
"SNX20","TTC9"
"SNX20","VAV1"
"SNX20","WAS"
"SNX22","TBC1D10C"
"SNX29","SYNE1"
"SNX29","WIPF1"
"SNX29","ZNF318"
"SNX30","SULT1B1"
"SNX30","THRB"
"SNX30","TMCC3"
"SNX30","TMEM56"
"SNX30","UGT2A3"
"SNX30","VAV3"
"SNX30","WASL"
"SNX30","XK"
"SNX4","SNX6"
"SNX4","TM9SF2"
"SNX4","UBL3"
"SNX4","VPS4B"
"SNX4","VTA1"
"SNX4","WASL"
"SNX4","XK"
"SNX4","ZFP91"
"SNX4","ZNF664"
"SNX4","ZNRF2"
"SNX6","SP3"
"SNX6","SPAST"
"SNX6","STK35"
"SNX6","TMEM184C"
"SNX6","TMX1"
"SNX6","TWF1"
"SNX6","UTP14C"
"SNX6","VPS26A"
"SNX6","VPS4B"
"SNX6","VTA1"
"SNX6","YY1"
"SNX6","ZDHHC20"
"SNX6","ZFP91"
"SNX6","ZNF664"
"SNX6","ZNRF2"
"SOAT1","TM9SF3"
"SOAT1","TMEM167B"
"SOCS7","ZMYND11"
"SOCS7","ZNF770"
"SOGA1","TTC28"
"SORT1","WASL"
"SORT1","ZER1"
"SOS1","TET2"
"SOS1","TNKS2"
"SOS1","TUG1"
"SOS1","YTHDC1"
"SOS1","ZBTB1"
"SOS1","ZC3H11A"
"SOS1","ZKSCAN8"
"SOS1","ZNF445"
"SOS2","TAB2"
"SOS2","TAB3"
"SOS2","TGOLN2"
"SOS2","TMEM170A"
"SOS2","TMEM184C"
"SOS2","TSHZ1"
"SOS2","ZADH2"
"SOS2","ZBTB10"
"SOS2","ZCCHC14"
"SOS2","ZDHHC23"
"SOWAHA","TMIGD1"
"SOWAHA","VSIG10"
"SOWAHB","SULT1B1"
"SOWAHB","TMEM56"
"SOWAHB","VAV3"
"SOWAHB","WASL"
"SP140L","STAT2"
"SP140L","STX16"
"SP140L","SUPT7L"
"SP140L","TBRG1"
"SP140L","TRAF5"
"SP140L","TRIM22"
"SP140L","TRIM38"
"SP140L","XAF1"
"SP140L","ZFC3H1"
"SP140L","ZMIZ2"
"SP140L","ZNF154"
"SP140L","ZNF335"
"SP140L","ZNF449"
"SP140","TLR10"
"SP140","TMC8"
"SP140","TNFRSF13C"
"SP140","TREML2"
"SP140","VAV1"
"SP1","TET2"
"SP1","TTC37"
"SP1","UBR2"
"SP3","SPAST"
"SP3","SPIN1"
"SP3","SPOPL"
"SP3","STAG1"
"SP3","STAG2"
"SP3","STRN"
"SP3","SUDS3"
"SP3","SUV420H1"
"SP3","TCEA1"
"SP3","TLK1"
"SP3","TMEM167B"
"SP3","TMEM209"
"SP3","TRIM2"
"SP3","TRUB1"
"SP3","TSNAX"
"SP3","UBE2G1"
"SP3","UHMK1"
"SP3","UTP14C"
"SP3","WDR82"
"SP3","ZDHHC20"
"SP3","ZFP91"
"SP3","ZNF664"
"SPAG9","UBXN4"
"SPARC","STARD8"
"SPARC","TRAF5"
"SPARC","TSPAN11"
"SPARC","WNT5A"
"SPAST","SRSF8"
"SPAST","STARD7"
"SPAST","SUDS3"
"SPAST","TMEM68"
"SPAST","UBE2G1"
"SPAST","YTHDF3"
"SPAST","ZDHHC20"
"SPAST","ZNF664"
"SPATA13","USP33"
"SPATA13","ZSWIM6"
"SPATA2","ZER1"
"SPATA5","USO1"
"SPATS2","STAT5B"
"SPATS2","SYVN1"
"SPATS2","TFE3"
"SPATS2","TLR2"
"SPATS2","TRAF5"
"SPATS2","TRAM2"
"SPATS2","UBR5"
"SPATS2","VPS13C"
"SPDYE16","SUPT20H"
"SPDYE16","TIA1"
"SPDYE16","TRIM52"
"SPDYE16","TRMT13"
"SPDYE16","TSC1"
"SPDYE16","UHRF2"
"SPDYE16","WSB1"
"SPDYE16","ZNF224"
"SPDYE16","ZNF700"
"SPECC1L","TGOLN2"
"SPECC1L","TMEM127"
"SPECC1L","TSHZ1"
"SPECC1L","WASL"
"SPG11","ZNF700"
"SPG11","ZNF76"
"SPG7","TMEM198B"
"SPIN1","SUDS3"
"SPIN1","TMEM245"
"SPIN1","TRIM2"
"SPIN1","TTC33"
"SPIN1","UHMK1"
"SPIN1","ZBTB10"
"SPIN1","ZNF664"
"SPOCK2","TCF7"
"SPOCK2","TESPA1"
"SPOCK2","TNFRSF13C"
"SPOCK2","TRAC"
"SPOPL","STAG2"
"SPOPL","STK38L"
"SPOPL","STRN"
"SPOPL","SUDS3"
"SPOPL","SUV420H1"
"SPOPL","TAB3"
"SPOPL","TMEM167B"
"SPOPL","TOPORS"
"SPOPL","UBE2G1"
"SPOPL","UHMK1"
"SPOPL","UTP14C"
"SPOPL","WAC"
"SPOPL","ZDHHC20"
"SPPL2A","TMEM45B"
"SPPL2A","UGP2"
"SPPL2B","STAG3L5P-PVRIG2P-PILRB"
"SPRED2","TMEM30B"
"SPRR1A","SPRR1B"
"SPRR1A","SPRR2A"
"SPRR1A","SPRR2D"
"SPRR1A","SPRR3"
"SPRR1A","TRBJ1-4"
"SPRR1A","TRBJ1-5"
"SPRR1A","TRBJ2-2"
"SPRR1A","TRBJ2-6"
"SPRR1A","Y"
"SPRR1A","Z98750.1"
"SPRR1A","snoMe28S-Am2634"
"SPRR1B","SPRR2A"
"SPRR1B","SPRR2D"
"SPRR1B","TRBJ1-4"
"SPRR1B","TRBJ1-5"
"SPRR1B","TRBJ2-2"
"SPRR1B","TRBJ2-6"
"SPRR1B","Z98750.1"
"SPRR1B","snoMe28S-Am2634"
"SPRR2A","SPRR2D"
"SPRR2A","SPRR3"
"SPRR2A","TRBJ1-4"
"SPRR2A","TRBJ1-5"
"SPRR2A","TRBJ2-2"
"SPRR2A","TRBJ2-6"
"SPRR2A","Y"
"SPRR2A","Z98750.1"
"SPRR2A","snoMe28S-Am2634"
"SPRR2D","SPRR3"
"SPRR2D","TRBJ1-3"
"SPRR2D","TRBJ1-4"
"SPRR2D","TRBJ1-5"
"SPRR2D","TRBJ2-1"
"SPRR2D","TRBJ2-2"
"SPRR2D","TRBJ2-4"
"SPRR2D","TRBJ2-6"
"SPRR2D","Y"
"SPRR2D","Z98750.1"
"SPRR2D","snoMe28S-Am2634"
"SPRR3","TRBJ1-4"
"SPRR3","TRBJ1-5"
"SPRR3","TRBJ2-2"
"SPRR3","TRBJ2-6"
"SPRR3","Y"
"SPRR3","Z98750.1"
"SPRR3","snoMe28S-Am2634"
"SPTLC1","TM9SF2"
"SPTLC1","TM9SF3"
"SPTLC1","TMEM184C"
"SPTLC1","VPS4B"
"SPTLC1","VTA1"
"SPTLC1","YES1"
"SPTLC1","ZDHHC20"
"SPTLC1","ZDHHC3"
"SPTLC1","ZFP91"
"SPTLC1","ZNF664"
"SPTY2D1","SUZ12"
"SPTY2D1","TGFBRAP1"
"SPTY2D1","ZBED4"
"SPTY2D1","ZNF24"
"SRCAP","ZBED6"
"SREK1","SRSF11"
"SREK1","SRSF6"
"SREK1","SS18"
"SREK1","STAT5B"
"SREK1","STX16"
"SREK1","SUPT20H"
"SREK1","THAP9-AS1"
"SREK1","TIA1"
"SREK1","TMX3"
"SREK1","TNPO2"
"SREK1","TNRC6A"
"SREK1","TOPBP1"
"SREK1","TRIM52"
"SREK1","TRIO"
"SREK1","TRMT13"
"SREK1","TTC3"
"SREK1","TUBE1"
"SREK1","U2SURP"
"SREK1","UBA6"
"SREK1","UBE2G2"
"SREK1","UBXN4"
"SREK1","UFM1"
"SREK1","UGDH-AS1"
"SREK1","UHRF2"
"SREK1","USP48"
"SREK1","USPL1"
"SREK1","WDR11"
"SREK1","WSB1"
"SREK1","XPO1"
"SREK1","YTHDC1"
"SREK1","YTHDC2"
"SREK1","ZBED5"
"SREK1","ZBTB11"
"SREK1","ZBTB40"
