"source","target"
"FAM63B","KIAA1109"
"FAM63B","KIAA2026"
"FAM63B","LATS1"
"FAM63B","LTN1"
"FAM63B","MED13L"
"FAM63B","MIB1"
"FAM63B","MKL2"
"FAM63B","MTX3"
"FAM63B","NEDD4"
"FAM63B","OTUD4"
"FAM63B","PCMTD1"
"FAM63B","PIKFYVE"
"FAM63B","RAB3GAP2"
"FAM63B","RALGAPB"
"FAM63B","RBAK"
"FAM63B","RBSN"
"FAM63B","RICTOR"
"FAM63B","RLF"
"FAM63B","ROCK1"
"FAM63B","SECISBP2L"
"FAM63B","SMG1"
"FAM63B","SP1"
"FAM63B","TBC1D8B"
"FAM63B","TET2"
"FAM63B","TNKS2"
"FAM63B","TTC37"
"FAM63B","TUG1"
"FAM63B","UBN2"
"FAM63B","USP28"
"FAM63B","ZBTB1"
"FAM63B","ZC3H11A"
"FAM63B","ZNF106"
"FAM63B","ZNF445"
"FAM63B","ZNF518A"
"FAM65A","IFFO1"
"FAM65A","NLRP1"
"FAM65A","PAPLN"
"FAM65A","STMN3"
"FAM65B","FAM78A"
"FAM65B","FCMR"
"FAM65B","FCRL1"
"FAM65B","FCRL2"
"FAM65B","FCRL3"
"FAM65B","FLI1"
"FAM65B","FMNL3"
"FAM65B","FYB"
"FAM65B","GPR18"
"FAM65B","GRAP"
"FAM65B","HCLS1"
"FAM65B","HVCN1"
"FAM65B","IKZF1"
"FAM65B","IKZF3"
"FAM65B","IL16"
"FAM65B","INPP5D"
"FAM65B","ITK"
"FAM65B","KCNAB2"
"FAM65B","KIAA0922"
"FAM65B","KLHL14"
"FAM65B","LBH"
"FAM65B","LCK"
"FAM65B","LCP1"
"FAM65B","LEF1"
"FAM65B","LINC01215"
"FAM65B","LINGO3"
"FAM65B","LPXN"
"FAM65B","MS4A1"
"FAM65B","NCKAP1L"
"FAM65B","NFATC1"
"FAM65B","NLRC3"
"FAM65B","P2RX5"
"FAM65B","P2RY8"
"FAM65B","PACS1"
"FAM65B","PARP15"
"FAM65B","PHACTR1"
"FAM65B","PIK3CD"
"FAM65B","PLEKHA2"
"FAM65B","PPP1R16B"
"FAM65B","PRKCB"
"FAM65B","PTPN7"
"FAM65B","PTPRC"
"FAM65B","RASGRP1"
"FAM65B","RASSF2"
"FAM65B","RASSF5"
"FAM65B","RCSD1"
"FAM65B","RFTN1"
"FAM65B","RHOH"
"FAM65B","RP11-75L1.2"
"FAM65B","RUNX3"
"FAM65B","SASH3"
"FAM65B","SCIMP"
"FAM65B","SELL"
"FAM65B","SLAMF6"
"FAM65B","SMAP2"
"FAM65B","SNN"
"FAM65B","SP140"
"FAM65B","SPOCK2"
"FAM65B","TCF7"
"FAM65B","TLR10"
"FAM65B","TMC8"
"FAM65B","TNFAIP8"
"FAM65B","TNFRSF13C"
"FAM65B","TRAF1"
"FAM65B","TREML2"
"FAM65B","VAV1"
"FAM65B","WIPF1"
"FAM65B","ZNF831"
"FAM65C","FCAR"
"FAM65C","FCRL5"
"FAM65C","IFFO1"
"FAM65C","IGDCC4"
"FAM65C","KLHL17"
"FAM65C","LAX1"
"FAM65C","LOXL2"
"FAM65C","LZTR1"
"FAM65C","NBEAL2"
"FAM65C","NLGN2"
"FAM65C","PAN2"
"FAM65C","RGL2"
"FAM65C","RTEL1-TNFRSF6B"
"FAM65C","SFXN3"
"FAM65C","SLC25A37"
"FAM65C","SPON2"
"FAM65C","STRIP2"
"FAM65C","TUBG2"
"FAM73A","FNIP2"
"FAM73A","FOXJ3"
"FAM73A","FOXN3"
"FAM73A","GAB1"
"FAM73A","KIAA1147"
"FAM73A","NCOA2"
"FAM73A","NEK7"
"FAM73A","NRIP1"
"FAM73A","OXR1"
"FAM73A","PHF3"
"FAM73A","PIK3R1"
"FAM73A","PUM2"
"FAM73A","SOS2"
"FAM73A","SPIN1"
"FAM73A","SPOPL"
"FAM73A","STK38L"
"FAM73A","STRN"
"FAM73A","SUDS3"
"FAM73A","SUV420H1"
"FAM73A","TAB3"
"FAM73A","TMEM184C"
"FAM73A","TMEM245"
"FAM73A","TTC33"
"FAM73A","UHMK1"
"FAM73A","ZBTB10"
"FAM73A","ZFP91"
"FAM73A","ZNF664"
"FAM76B","FGFR1OP2"
"FAM76B","FMNL2"
"FAM76B","FMR1"
"FAM76B","FNBP4"
"FAM76B","GIT2"
"FAM76B","GS1-124K5.3"
"FAM76B","HNRNPH1"
"FAM76B","HP1BP3"
"FAM76B","INPP4A"
"FAM76B","KCTD7"
"FAM76B","KDM2A"
"FAM76B","KIAA1033"
"FAM76B","LINC00506"
"FAM76B","MAU2"
"FAM76B","MDM4"
"FAM76B","MED23"
"FAM76B","MGEA5"
"FAM76B","MPHOSPH8"
"FAM76B","MTX3"
"FAM76B","MYSM1"
"FAM76B","NCBP3"
"FAM76B","NCOA3"
"FAM76B","NFAT5"
"FAM76B","NFATC2IP"
"FAM76B","NKTR"
"FAM76B","NPIPB4"
"FAM76B","OGT"
"FAM76B","PAPD7"
"FAM76B","PAXBP1"
"FAM76B","PBX2"
"FAM76B","PCF11"
"FAM76B","PCMTD2"
"FAM76B","PIKFYVE"
"FAM76B","PLAGL1"
"FAM76B","POGLUT1"
"FAM76B","POGZ"
"FAM76B","PRDM2"
"FAM76B","PRPF38B"
"FAM76B","PRPF39"
"FAM76B","PSMA3-AS1"
"FAM76B","RASA2"
"FAM76B","RBM25"
"FAM76B","RBM26"
"FAM76B","RBM33"
"FAM76B","RCOR3"
"FAM76B","RIC1"
"FAM76B","RNF115"
"FAM76B","RNF146"
"FAM76B","RP11-274B21.2"
"FAM76B","RP11-346D14.1"
"FAM76B","RP11-45M22.2"
"FAM76B","RP11-488L18.4"
"FAM76B","RP11-632K20.7"
"FAM76B","RP11-72I8.1"
"FAM76B","RP3-368A4.5"
"FAM76B","RP4-742C19.13"
"FAM76B","SETD5"
"FAM76B","SGK494"
"FAM76B","SIN3B"
"FAM76B","SLC12A6"
"FAM76B","SLX4"
"FAM76B","SMG1"
"FAM76B","SNTB2"
"FAM76B","SREK1"
"FAM76B","SRSF11"
"FAM76B","SS18"
"FAM76B","STAT5B"
"FAM76B","STX16"
"FAM76B","TIA1"
"FAM76B","TMX3"
"FAM76B","TNRC6A"
"FAM76B","TRIM52"
"FAM76B","TRIO"
"FAM76B","TRMT13"
"FAM76B","TUBE1"
"FAM76B","U2SURP"
"FAM76B","UGDH-AS1"
"FAM76B","UHRF2"
"FAM76B","VPS13B"
"FAM76B","WDR59"
"FAM76B","WSB1"
"FAM76B","YTHDC1"
"FAM76B","ZBED5"
"FAM76B","ZBTB37"
"FAM76B","ZBTB40"
"FAM76B","ZC3H11A"
"FAM76B","ZDHHC17"
"FAM76B","ZMYM6"
"FAM76B","ZNF160"
"FAM76B","ZNF224"
"FAM76B","ZNF316"
"FAM76B","ZNF37A"
"FAM76B","ZNF561"
"FAM76B","ZNF594"
"FAM76B","ZNF621"
"FAM76B","ZNF841"
"FAM78A","FCMR"
"FAM78A","FCRL3"
"FAM78A","FGD2"
"FAM78A","FGD3"
"FAM78A","FLI1"
"FAM78A","FMNL1"
"FAM78A","FMNL3"
"FAM78A","FYB"
"FAM78A","GIMAP4"
"FAM78A","GNAI2"
"FAM78A","GPR132"
"FAM78A","GPR65"
"FAM78A","GPSM3"
"FAM78A","HCLS1"
"FAM78A","HHEX"
"FAM78A","HLA-DOA"
"FAM78A","HVCN1"
"FAM78A","ICOS"
"FAM78A","IKZF1"
"FAM78A","IKZF3"
"FAM78A","IL12RB1"
"FAM78A","IL16"
"FAM78A","IL21R"
"FAM78A","IL24"
"FAM78A","IL27RA"
"FAM78A","INPP5D"
"FAM78A","ITGAL"
"FAM78A","ITK"
"FAM78A","KCNAB2"
"FAM78A","LAPTM5"
"FAM78A","LBH"
"FAM78A","LCK"
"FAM78A","LCP1"
"FAM78A","LEF1"
"FAM78A","LIMD2"
"FAM78A","LY9"
"FAM78A","MFNG"
"FAM78A","MOB3A"
"FAM78A","MS4A1"
"FAM78A","MYO1G"
"FAM78A","NCKAP1L"
"FAM78A","NUP210"
"FAM78A","P2RY8"
"FAM78A","PACS1"
"FAM78A","PARVG"
"FAM78A","PDCD1"
"FAM78A","PIK3CD"
"FAM78A","PPP1R16B"
"FAM78A","PPP1R18"
"FAM78A","PTPN7"
"FAM78A","PTPRC"
"FAM78A","RAC2"
"FAM78A","RASGRP1"
"FAM78A","RASGRP2"
"FAM78A","RASSF2"
"FAM78A","RASSF5"
"FAM78A","RCSD1"
"FAM78A","RFTN1"
"FAM78A","RGS19"
"FAM78A","RUNX3"
"FAM78A","SASH3"
"FAM78A","SCIMP"
"FAM78A","SELL"
"FAM78A","SEMA7A"
"FAM78A","9/6/2018"
"FAM78A","SERPINB9"
"FAM78A","SH2D3C"
"FAM78A","SIGLEC10"
"FAM78A","SLAMF6"
"FAM78A","SNN"
"FAM78A","SNX20"
"FAM78A","SP140"
"FAM78A","SPOCK2"
"FAM78A","TAGAP"
"FAM78A","TGIF2"
"FAM78A","TMC8"
"FAM78A","TNFAIP8"
"FAM78A","TNFRSF13C"
"FAM78A","TRAF1"
"FAM78A","TRAF3IP3"
"FAM78A","TREML2"
"FAM78A","VAV1"
"FAM78A","WAS"
"FAM78A","WIPF1"
"FAM83A","FAM92B"
"FAM83A","FCAR"
"FAM83A","FCGR3B"
"FAM83A","FCN3"
"FAM83A","FCRL5"
"FAM83A","FER1L4"
"FAM83A","FGR"
"FAM83A","FIBIN"
"FAM83A","FKBP11"
"FAM83A","FO203515.1"
"FAM83A","FP236383.7"
"FAM83A","FP236383.8"
"FAM83A","FP325318.1"
"FAM83A","FP671120.2"
"FAM83A","FPR1"
"FAM83A","FPR2"
"FAM83A","GLT1D1"
"FAM83A","GNA15"
"FAM83A","HCAR2"
"FAM83A","HCAR3"
"FAM83A","HLA-N"
"FAM83A","IFI44"
"FAM83A","IFITM1"
"FAM83A","IFITM3"
"FAM83A","IGHD2-15"
"FAM83A","IGHD3-16"
"FAM83A","IGHD3-22"
"FAM83A","IGHD3-9"
"FAM83A","IGHG1"
"FAM83A","IGHG3"
"FAM83A","IGHJ1"
"FAM83A","IGHJ2P"
"FAM83A","IGHJ2"
"FAM83A","IGHJ3P"
"FAM83A","IGHJ3"
"FAM83A","IGHJ4"
"FAM83A","IGHJ5"
"FAM83A","IGHJ6"
"FAM83A","IGHV1-18"
"FAM83A","IGHV1-24"
"FAM83A","IGHV1-67"
"FAM83A","IGHV1-69-2"
"FAM83A","IGHV1OR16-1"
"FAM83A","IGHV2-26"
"FAM83A","IGHV2-70"
"FAM83A","IGHV3-15"
"FAM83A","IGHV3-21"
"FAM83A","IGHV3-49"
"FAM83A","IGHV4-34"
"FAM83A","IGHV4-39"
"FAM83A","IGKJ1"
"FAM83A","IGKJ2"
"FAM83A","IGKJ3"
"FAM83A","IGKJ4"
"FAM83A","IGKJ5"
"FAM83A","IGKV2D-40"
"FAM83A","IGKV3-15"
"FAM83A","IGKV3-20"
"FAM83A","IGLJ1"
"FAM83A","IGLJ6"
"FAM83A","IGLV1-40"
"FAM83A","IGLV1-51"
"FAM83A","IL11"
"FAM83A","IL17A"
"FAM83A","IL17F"
"FAM83A","IL1RN"
"FAM83A","IL23A"
"FAM83A","INHBA"
"FAM83A","KCND3"
"FAM83A","KCNJ15"
"FAM83A","KCNN3"
"FAM83A","KLK10"
"FAM83A","KLK6"
"FAM83A","KLK8"
"FAM83A","KRT6B"
"FAM83A","KYNU"
"FAM83A","LAX1"
"FAM83A","LBP"
"FAM83A","LCN2"
"FAM83A","LILRA1"
"FAM83A","LILRA5"
"FAM83A","LILRB2"
"FAM83A","LPCAT1"
"FAM83A","LY6D"
"FAM83A","MCEMP1"
"FAM83A","MDFI"
"FAM83A","MIR1249"
"FAM83A","MIR1254-1"
"FAM83A","MIR1255B2"
"FAM83A","MIR126"
"FAM83A","MIR143"
"FAM83A","MIR181B1"
"FAM83A","MIR203A"
"FAM83A","MIR23A"
"FAM83A","MIR23B"
"FAM83A","MIR24-2"
"FAM83A","MIR25"
"FAM83A","MIR27B"
"FAM83A","MIR30C2"
"FAM83A","MIR3138"
"FAM83A","MIR3176"
"FAM83A","MIR3197"
"FAM83A","MIR324"
"FAM83A","MIR3657"
"FAM83A","MIR3687-1"
"FAM83A","MIR3687-2"
"FAM83A","MIR374B"
"FAM83A","MIR378G"
"FAM83A","MIR378H"
"FAM83A","MIR378J"
"FAM83A","MIR4257"
"FAM83A","MIR4436A"
"FAM83A","MIR4477A"
"FAM83A","MIR4477B"
"FAM83A","MIR4489"
"FAM83A","MIR4537"
"FAM83A","MIR4538"
"FAM83A","MIR4539"
"FAM83A","MIR491"
"FAM83A","MIR503"
"FAM83A","MIR548X2"
"FAM83A","MIR616"
"FAM83A","MIR641"
"FAM83A","MIR642A"
"FAM83A","MIR645"
"FAM83A","MIR661"
"FAM83A","MIR663B"
"FAM83A","MIR6757"
"FAM83A","MIR6772"
"FAM83A","MIR6821"
"FAM83A","MMP10"
"FAM83A","MMP12"
"FAM83A","MMP3"
"FAM83A","MMP7"
"FAM83A","MNDA"
"FAM83A","MT-TM"
"FAM83A","NCF2"
"FAM83A","NFE2"
"FAM83A","NOS2"
"FAM83A","OSM"
"FAM83A","PDPN"
"FAM83A","PDZK1IP1"
"FAM83A","PI3"
"FAM83A","PIM2"
"FAM83A","PLAU"
"FAM83A","PPBP"
"FAM83A","PROK2"
"FAM83A","PRSS2"
"FAM83A","PSG4"
"FAM83A","PTP4A3"
"FAM83A","REG1A"
"FAM83A","REG1B"
"FAM83A","REG3A"
"FAM83A","RNA5SP298"
"FAM83A","RNA5SP323"
"FAM83A","RNA5SP333"
"FAM83A","RNA5SP334"
"FAM83A","RNA5SP69"
"FAM83A","RNA5SP86"
"FAM83A","RND1"
"FAM83A","RNF183"
"FAM83A","RNU1-72P"
"FAM83A","RNU2-16P"
"FAM83A","RNU5A-1"
"FAM83A","RNU6-1053P"
"FAM83A","RNU6-1095P"
"FAM83A","RNU6-1161P"
"FAM83A","RNU6-118P"
"FAM83A","RNU6-1206P"
"FAM83A","RNU6-130P"
"FAM83A","RNU6-190P"
"FAM83A","RNU6-199P"
"FAM83A","RNU6-216P"
"FAM83A","RNU6-277P"
"FAM83A","RNU6-341P"
"FAM83A","RNU6-423P"
"FAM83A","RNU6-510P"
"FAM83A","RNU6-548P"
"FAM83A","RNU6-564P"
"FAM83A","RNU6-638P"
"FAM83A","RNU6-890P"
"FAM83A","RNU6-892P"
"FAM83A","RNU6-96P"
"FAM83A","RNY1P11"
"FAM83A","RNY4P25"
"FAM83A","RP11-16E12.2"
"FAM83A","RP11-248B24.5"
"FAM83A","RP11-345J4.6"
"FAM83A","RP11-44K6.2"
"FAM83A","RP11-87N24.3"
"FAM83A","RP11-88H9.2"
"FAM83A","RP11-927P21.4"
"FAM83A","RP6-159A1.4"
"FAM83A","RPL39P3"
"FAM83A","RTEL1"
"FAM83A","S100A12"
"FAM83A","S100A7"
"FAM83A","S100A8"
"FAM83A","S100A9"
"FAM83A","SAA1"
"FAM83A","SAA2-SAA4"
"FAM83A","SAA2"
"FAM83A","SAA4"
"FAM83A","SELE"
"FAM83A","SERPINA3"
"FAM83A","SERPINB3"
"FAM83A","SERPINB4"
"FAM83A","SERPINB7"
"FAM83A","SFRP2"
"FAM83A","SLC11A1"
"FAM83A","SLC26A4"
"FAM83A","SLC6A14"
"FAM83A","SLC6A20"
"FAM83A","SLC7A5"
"FAM83A","SLCO1B3"
"FAM83A","SNORA14"
"FAM83A","SNORA26"
"FAM83A","SNORA63"
"FAM83A","SNORD127"
"FAM83A","SNORD12B"
"FAM83A","SNORD14A"
"FAM83A","SNORD14E"
"FAM83A","SNORD19"
"FAM83A","SNORD60"
"FAM83A","SNORD6"
"FAM83A","SNORD78"
"FAM83A","SNORD99"
"FAM83A","SPRR1A"
"FAM83A","SPRR1B"
"FAM83A","SPRR2A"
"FAM83A","SPRR2D"
"FAM83A","SPRR3"
"FAM83A","STOM"
"FAM83A","STRIP2"
"FAM83A","TCN1"
"FAM83A","TGM2"
"FAM83A","TNFRSF10C"
"FAM83A","TNFRSF6B"
"FAM83A","TNIP3"
"FAM83A","TRAJ2"
"FAM83A","TRBJ1-4"
"FAM83A","TRBJ1-5"
"FAM83A","TRBJ2-2"
"FAM83A","TRBJ2-6"
"FAM83A","TREM1"
"FAM83A","VSIG1"
"FAM83A","WISP1"
"FAM83A","WNT2"
"FAM83A","Y"
"FAM83A","Z98750.1"
"FAM83A","ZBP1"
"FAM83A","ZC3H12A"
"FAM83A","snoMe28S-Am2634"
"FAM83D","FOXM1"
"FAM83D","KIF20A"
"FAM83D","KIF4A"
"FAM83D","MELK"
"FAM83D","NCAPH"
"FAM83D","RRM2"
"FAM83D","SKA1"
"FAM83D","SKA3"
"FAM83D","TPX2"
"FAM8A1","FBXL3"
"FAM8A1","FBXO34"
"FAM8A1","FZD5"
"FAM8A1","IRF6"
"FAM8A1","KDM4A"
"FAM8A1","KIAA1522"
"FAM8A1","LGR4"
"FAM8A1","MPP5"
"FAM8A1","NBR1"
"FAM8A1","PPM1A"
"FAM8A1","SGPP2"
"FAM8A1","SLC39A14"
"FAM8A1","SULT1B1"
"FAM8A1","VAPA"
"FAM8A1","WASL"
"FAM91A1","FGFR1OP2"
"FAM91A1","FNDC3A"
"FAM91A1","FOXN2"
"FAM91A1","GAPVD1"
"FAM91A1","GPATCH8"
"FAM91A1","ICE1"
"FAM91A1","INTS2"
"FAM91A1","ITGAV"
"FAM91A1","KCTD20"
"FAM91A1","LATS1"
"FAM91A1","LEMD3"
"FAM91A1","LRRC58"
"FAM91A1","LRRC8B"
"FAM91A1","LTN1"
"FAM91A1","MALT1"
"FAM91A1","MAP3K7"
"FAM91A1","MAP4K5"
"FAM91A1","MED1"
"FAM91A1","MEF2A"
"FAM91A1","MFN1"
"FAM91A1","MIB1"
"FAM91A1","MTMR9"
"FAM91A1","N4BP2"
"FAM91A1","NAA25"
"FAM91A1","NAB1"
"FAM91A1","NUFIP2"
"FAM91A1","NUP153"
"FAM91A1","NUP160"
"FAM91A1","NUP50"
"FAM91A1","NUP58"
"FAM91A1","OTUD4"
"FAM91A1","OTUD6B"
"FAM91A1","PAFAH1B1"
"FAM91A1","PAK2"
"FAM91A1","PBRM1"
"FAM91A1","PHF20L1"
"FAM91A1","PICALM"
"FAM91A1","PIK3C2A"
"FAM91A1","PKN2"
"FAM91A1","POLK"
"FAM91A1","POM121"
"FAM91A1","PPFIA1"
"FAM91A1","PPP6R3"
"FAM91A1","PRKAA1"
"FAM91A1","PRKAR1A"
"FAM91A1","PURB"
"FAM91A1","PUS7L"
"FAM91A1","QTRTD1"
"FAM91A1","RABEP1"
"FAM91A1","RALGAPB"
"FAM91A1","RANBP2"
"FAM91A1","RAPGEF1"
"FAM91A1","RAPH1"
"FAM91A1","RLF"
"FAM91A1","RLIM"
"FAM91A1","ROCK1"
"FAM91A1","SEL1L"
"FAM91A1","SENP6"
"FAM91A1","SLC30A7"
"FAM91A1","SLK"
"FAM91A1","SMARCAD1"
"FAM91A1","SMC5"
"FAM91A1","SMC6"
"FAM91A1","SMURF1"
"FAM91A1","STX17"
"FAM91A1","SUCO"
"FAM91A1","TAF2"
"FAM91A1","TAOK1"
"FAM91A1","TDG"
"FAM91A1","TET2"
"FAM91A1","THAP5"
"FAM91A1","TNKS2"
"FAM91A1","TTC37"
"FAM91A1","TTC3"
"FAM91A1","TTPAL"
"FAM91A1","TUG1"
"FAM91A1","UBXN4"
"FAM91A1","UFM1"
"FAM91A1","USO1"
"FAM91A1","WDR26"
"FAM91A1","XPO4"
"FAM91A1","YOD1"
"FAM91A1","YTHDC1"
"FAM91A1","ZBTB11"
"FAM91A1","ZNF24"
"FAM91A1","ZNF800"
"FAM92B","FCGR3B"
"FAM92B","IGHD2-15"
"FAM92B","IGHD3-16"
"FAM92B","IGHJ1"
"FAM92B","IGHJ2P"
"FAM92B","IGHJ2"
"FAM92B","IGHJ3P"
"FAM92B","IGHJ3"
"FAM92B","IGHJ4"
"FAM92B","IGHJ5"
"FAM92B","IGHJ6"
"FAM92B","IGHV1-24"
"FAM92B","IGHV2-70"
"FAM92B","IGHV4-34"
"FAM92B","IGKJ1"
"FAM92B","IGKJ3"
"FAM92B","IGKJ4"
"FAM92B","IGKJ5"
"FAM92B","IGKV3-15"
"FAM92B","IGKV3-20"
"FAM92B","IGLJ1"
"FAM92B","IGLJ6"
"FAM92B","IGLV1-40"
"FAM92B","IL17A"
"FAM92B","INHBA"
"FAM92B","KCNJ15"
"FAM92B","KLK6"
"FAM92B","KLK8"
"FAM92B","LBP"
"FAM92B","LCN2"
"FAM92B","MCEMP1"
"FAM92B","MIR181B1"
"FAM92B","MIR203A"
"FAM92B","MIR23A"
"FAM92B","MIR25"
"FAM92B","MIR30C2"
"FAM92B","MIR3197"
"FAM92B","MIR3657"
"FAM92B","MIR3687-1"
"FAM92B","MIR3687-2"
"FAM92B","MIR374B"
"FAM92B","MIR378G"
"FAM92B","MIR378H"
"FAM92B","MIR4257"
"FAM92B","MIR4436A"
"FAM92B","MIR4537"
"FAM92B","MIR4538"
"FAM92B","MIR491"
"FAM92B","MIR503"
"FAM92B","MIR548X2"
"FAM92B","MIR642A"
"FAM92B","MIR661"
"FAM92B","MMP7"
"FAM92B","NOS2"
"FAM92B","PDPN"
"FAM92B","PI3"
"FAM92B","PPBP"
"FAM92B","PROK2"
"FAM92B","REG1A"
"FAM92B","REG3A"
"FAM92B","RNA5SP333"
"FAM92B","RNA5SP334"
"FAM92B","RNU1-72P"
"FAM92B","RNU6-1206P"
"FAM92B","RNU6-190P"
"FAM92B","RNU6-199P"
"FAM92B","RNU6-277P"
"FAM92B","RNU6-341P"
"FAM92B","RNU6-548P"
"FAM92B","RNU6-564P"
"FAM92B","RNY4P25"
"FAM92B","RP11-345J4.6"
"FAM92B","RP11-44K6.2"
"FAM92B","RPL39P3"
"FAM92B","S100A12"
"FAM92B","S100A7"
"FAM92B","S100A8"
"FAM92B","S100A9"
"FAM92B","SAA1"
"FAM92B","SAA2-SAA4"
"FAM92B","SAA2"
"FAM92B","SAA4"
"FAM92B","SERPINB3"
"FAM92B","SERPINB4"
"FAM92B","SERPINB7"
"FAM92B","SLC6A14"
"FAM92B","SLCO1B3"
"FAM92B","SNORA14"
"FAM92B","SNORD12B"
"FAM92B","SPRR1A"
"FAM92B","SPRR1B"
"FAM92B","SPRR2A"
"FAM92B","SPRR2D"
"FAM92B","SPRR3"
"FAM92B","TCN1"
"FAM92B","TNFRSF6B"
"FAM92B","TNIP3"
"FAR1","PAPOLA"
"FAR1","PRKAA1"
"FAR1","SACM1L"
"FAR1","SLK"
"FAR1","SMC5"
"FAR1","UBP1"
"FAR1","USP16"
"FASTKD5","HNRNPF"
"FASTKD5","NOP9"
"FASTKD5","SRSF3"
"FASTKD5","YWHAG"
"FASTK","HRAS"
"FASTK","MIIP"
"FASTK","NAPRT"
"FASTK","NCAPH2"
"FASTK","NPRL2"
"FASTK","NUDT22"
"FASTK","ORAOV1"
"FASTK","PIH1D1"
"FASTK","PNPLA6"
"FASTK","POLRMT"
"FASTK","PTOV1"
"FASTK","SIGIRR"
"FASTK","SYMPK"
"FASTK","WDR13"
"FAT1","HECTD1"
"FAT1","SPTBN1"
"FAT4","VSTM4"
"FAU","PFDN5"
"FAU","RPL13A"
"FAU","RPL13"
"FAU","RPL18A"
"FAU","RPL18"
"FAU","RPL24"
"FAU","RPL27A"
"FAU","RPL27"
"FAU","RPL29"
"FAU","RPL32"
"FAU","RPL34"
"FAU","RPL35"
"FAU","RPL37A"
"FAU","RPL37"
"FAU","RPL8"
"FAU","RPS10"
"FAU","RPS11"
"FAU","RPS15"
"FAU","RPS19"
"FAU","RPS20"
"FAU","RPS21"
"FAU","RPS27"
"FAU","RPS2"
"FAU","RPS8"
"FBL","IMPDH2"
"FBL","RPL35"
"FBL","RPS15"
"FBL","SNRPD2"
"FBN1","FSTL1"
"FBN1","FZD4"
"FBN1","HUWE1"
"FBN1","IGDCC4"
"FBN1","KIRREL"
"FBN1","KLHL5"
"FBN1","LAMA4"
"FBN1","MACF1"
"FBN1","MAP3K3"
"FBN1","MXRA5"
"FBN1","NCKAP5L"
"FBN1","NID1"
"FBN1","NOTCH3"
"FBN1","PAPLN"
"FBN1","PTPRS"
"FBN1","RGS5"
"FBN1","RUSC2"
"FBN1","SEMA4C"
"FBN1","SLC16A2"
"FBN1","SPARC"
"FBN1","TMEM45A"
"FBN1","TRERF1"
"FBN1","TSHZ3"
"FBN1","VCAN"
"FBN1","VPS13C"
"FBN1","ZNF512B"
"FBN1","ZNF532"
"FBRS","GRIPAP1"
"FBRS","IKBKB"
"FBRS","INPP5E"
"FBRS","INPPL1"
"FBRS","INTS3"
"FBRS","MAPK8IP3"
"FBRS","POFUT2"
"FBRS","STAT2"
"FBRS","STX16"
"FBRS","TAOK2"
"FBRS","ZMIZ2"
"FBRS","ZNF335"
"FBXL14","PPP4R3B"
"FBXL14","RBM7"
"FBXL14","TMEM30B"
"FBXL14","TSPAN14"
"FBXL14","ZFP91"
"FBXL17","GLUD1"
"FBXL17","GPR107"
"FBXL17","KRAS"
"FBXL17","PPP2R5E"
"FBXL17","PPP4R3B"
"FBXL17","SLC39A9"
"FBXL17","VPS4B"
"FBXL17","ZFP91"
"FBXL3","FBXO34"
"FBXL3","FGD5-AS1"
"FBXL3","FOXJ3"
"FBXL3","GLUD1"
"FBXL3","GMCL1"
"FBXL3","GOLIM4"
"FBXL3","GUCY2C"
"FBXL3","IL13RA1"
"FBXL3","IRF6"
"FBXL3","KCTD9"
"FBXL3","KDM4A"
"FBXL3","KIAA1191"
"FBXL3","KLHL8"
"FBXL3","LGR4"
"FBXL3","LNX2"
"FBXL3","MAGI3"
"FBXL3","MPP5"
"FBXL3","NBR1"
"FBXL3","NDFIP2"
"FBXL3","NEK7"
"FBXL3","OCRL"
"FBXL3","OXR1"
"FBXL3","PLCL2"
"FBXL3","PPP4R3B"
"FBXL3","PSEN1"
"FBXL3","PUM2"
"FBXL3","RAB11FIP1"
"FBXL3","RMND5A"
"FBXL3","RNF138"
"FBXL3","RNF13"
"FBXL3","SERINC1"
"FBXL3","SERINC3"
"FBXL3","SH3D19"
"FBXL3","SLC35A5"
"FBXL3","SLC39A14"
"FBXL3","SLC41A2"
"FBXL3","SOS2"
"FBXL3","SP3"
"FBXL3","SPAST"
"FBXL3","SPIN1"
"FBXL3","TAB2"
"FBXL3","TMEM170A"
"FBXL3","TMEM184C"
"FBXL3","TMEM87A"
"FBXL3","TSHZ1"
"FBXL3","TSPAN14"
"FBXL3","UBL3"
"FBXL3","USP12"
"FBXL3","VPS4B"
"FBXL3","WIPF2"
"FBXL3","ZDHHC23"
"FBXL3","ZFP91"
"FBXL3","ZNF664"
"FBXL4","NEK7"
"FBXL4","PUM2"
"FBXL4","RRM2B"
"FBXL4","SOS2"
"FBXL4","SPIN1"
"FBXL4","ZDHHC23"
"FBXO11","FGFR1OP2"
"FBXO11","FNDC3A"
"FBXO11","GABPB1"
"FBXO11","HAUS3"
"FBXO11","HECTD1"
"FBXO11","KDM2A"
"FBXO11","LIMS1"
"FBXO11","MAP3K7"
"FBXO11","MORC3"
"FBXO11","NAB1"
"FBXO11","NEMP1"
"FBXO11","NFX1"
"FBXO11","NUP160"
"FBXO11","PCF11"
"FBXO11","PHIP"
"FBXO11","RAB3GAP2"
"FBXO11","RANBP6"
"FBXO11","RBM25"
"FBXO11","RINT1"
"FBXO11","RNF146"
"FBXO11","ROCK1"
"FBXO11","SLC30A7"
"FBXO11","SMARCAD1"
"FBXO11","SREK1"
"FBXO11","SS18"
"FBXO11","TANC1"
"FBXO11","TDG"
"FBXO11","TNKS2"
